group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,RFWD3,7.272747,1.1451495,3.522496980383505e-13,5.865646586852441e-12,0.4734982332155477,0.14838709677419354
1,TBC1D7,7.2684383,1.4727416,3.63666525031611e-13,6.044758620654856e-12,0.42402826855123676,0.11797235023041475
1,ZFYVE21,7.2650595,1.5120425,3.728744643936126e-13,6.19218614848939e-12,0.3957597173144876,0.08847926267281106
1,UBAP2L,7.2626095,1.1733739,3.796930068763819e-13,6.296848094554804e-12,0.46996466431095407,0.14377880184331798
1,FANCB,7.262356,1.6965274,3.80405323183393e-13,6.305804000831235e-12,0.38869257950530034,0.08663594470046083
1,GAL,7.262187,4.6891675,3.8088092961233897e-13,6.310829744111008e-12,0.28975265017667845,0.008294930875576038
1,AC069410.1,7.257372,2.7644265,3.946839148552766e-13,6.5306627340045116e-12,0.3215547703180212,0.035944700460829496
1,RWDD4,7.2572026,1.05921,3.9517704616580405e-13,6.5358676306889265e-12,0.5300353356890459,0.1935483870967742
1,PEX2,7.2566957,1.061877,3.9666007320804173e-13,6.55743240265923e-12,0.5123674911660777,0.17419354838709677
1,FAM104B,7.2510357,1.1949983,4.135963661962803e-13,6.815866996465581e-12,0.4664310954063604,0.14193548387096774
1,GTF3C5,7.2457137,1.1765573,4.3016829011611433e-13,7.085773891332089e-12,0.46996466431095407,0.1447004608294931
1,ANKRD39,7.215301,1.460491,5.381480434914084e-13,8.844524714786277e-12,0.4134275618374558,0.10506912442396313
1,SH3GLB2,7.2129354,2.19012,5.475832421623232e-13,8.991518280118076e-12,0.3498233215547703,0.05898617511520737
1,SGO1,7.2100635,2.047723,5.592588075520887e-13,9.179117316239462e-12,0.3462897526501767,0.054377880184331796
1,TMEM68,7.2055016,1.2636427,5.783065256424175e-13,9.47475252687472e-12,0.43462897526501765,0.11981566820276497
1,PYM1,7.2012773,1.073541,5.96510383529532e-13,9.764256058839178e-12,0.5123674911660777,0.18064516129032257
1,PAK1,7.199588,1.1638377,6.039484095027661e-13,9.881589511046376e-12,0.46996466431095407,0.14838709677419354
1,ABCF2,7.1973915,1.8937442,6.137540978494367e-13,1.0033056603567322e-11,0.36042402826855124,0.06728110599078341
1,GSR,7.1970534,1.8799706,6.152764727779529e-13,1.0053452758993686e-11,0.3568904593639576,0.06359447004608294
1,YRDC,7.194266,1.0688456,6.27978328010161e-13,1.0251844238849198e-11,0.5017667844522968,0.17050691244239632
1,MT1X,7.1873384,1.4052387,6.606656168773282e-13,1.0761469623198526e-11,0.4098939929328622,0.1032258064516129
1,METTL2A,7.182016,1.8296311,6.869081966037177e-13,1.1149235877557726e-11,0.36395759717314485,0.06820276497695853
1,PUDP,7.169682,1.4073259,7.517210227941381e-13,1.2163457628332559e-11,0.4204946996466431,0.1152073732718894
1,WDR7,7.1509275,1.1926919,8.619338114265502e-13,1.3916029745047713e-11,0.45229681978798586,0.13640552995391705
1,SRRT,7.1509275,1.0711455,8.619338114265502e-13,1.3916029745047713e-11,0.5159010600706714,0.18617511520737326
1,TBC1D14,7.1391006,1.6309688,9.394357349467265e-13,1.5153938887080272e-11,0.37809187279151946,0.08110599078341015
1,SMUG1,7.1387625,1.6051239,9.417477151865316e-13,1.5177854743964e-11,0.38515901060070673,0.08755760368663594
1,NUP155,7.1387625,1.7431126,9.417477151865316e-13,1.5177854743964e-11,0.38162544169611307,0.08755760368663594
1,COMMD5,7.1313286,1.6064036,9.940477092776294e-13,1.599258910209693e-11,0.38869257950530034,0.08940092165898618
1,MCMBP,7.1307373,1.1780066,9.983282470440845e-13,1.6054399020237492e-11,0.4628975265017668,0.1447004608294931
1,TCF3,7.128118,1.3261741,1.0175033748086896e-12,1.6355573571090402e-11,0.40636042402826855,0.10138248847926268
1,FLAD1,7.116291,1.3865154,1.1086996887986327e-12,1.7774646215382723e-11,0.4169611307420495,0.11336405529953918
1,RMND5B,7.1091948,1.4208404,1.1672183943002094e-12,1.8704623664528005e-11,0.38515901060070673,0.0847926267281106
1,TBL3,7.105562,1.9437442,1.1983366440001367e-12,1.9194888186892342e-11,0.35335689045936397,0.06451612903225806
1,MINDY3,7.1029434,1.8719472,1.2212742872721482e-12,1.9545194660449452e-11,0.35335689045936397,0.06359447004608294
1,POM121,7.082922,1.0785109,1.4114634926896113e-12,2.2480842165331792e-11,0.4452296819787986,0.12995391705069123
1,C17orf99,7.0826683,4.7520967,1.414048172504602e-12,2.2512212771570658e-11,0.2826855123674912,0.008294930875576038
1,NCLN,7.0808096,1.5432955,1.433144911086631e-12,2.279640890512029e-11,0.3992932862190813,0.10230414746543778
