group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,HLCS,-2.817276,-1.6119728,0.004843288827092782,0.056401277238441905,0.043010752688172046,0.25217391304347825
0,CARHSP1,-2.817276,-0.5092859,0.004843288827092782,0.056401277238441905,0.27956989247311825,0.5565217391304348
0,KDM1A,-2.8185918,-0.3135705,0.0048234808232464265,0.05624218592279148,0.22580645161290322,0.5173913043478261
0,AURKB,-2.8185918,-0.62301064,0.0048234808232464265,0.05624218592279148,0.13978494623655913,0.3782608695652174
0,TEN1,-2.8192499,-1.0453312,0.0048136043348480815,0.05616280913604547,0.10752688172043011,0.3347826086956522
0,ABHD11,-2.8199077,-3.5918238,0.004803746149189651,0.05606566097145741,0.010752688172043012,0.21304347826086956
0,FIRRE,-2.8199077,-0.33131734,0.004803746149189651,0.05606566097145741,0.11827956989247312,0.3565217391304348
0,NUDT19,-2.8238554,-1.1560066,0.004744979734642604,0.05541512548425462,0.07526881720430108,0.29130434782608694
0,CCDC59,-2.8245132,-0.3761515,0.004735248839917383,0.05531913271299589,0.34408602150537637,0.6652173913043479
0,TNPO3,-2.8245132,-0.47902548,0.004735248839917383,0.05531913271299589,0.23655913978494625,0.5173913043478261
0,SEC31A,-2.8251712,-0.22217345,0.004725536011759117,0.05524092736071397,0.25806451612903225,0.5565217391304348
0,EWSR1,-2.825829,-0.4304742,0.004715841220821735,0.05514520911287423,0.44086021505376344,0.7565217391304347
0,SPC25,-2.826487,-0.9822678,0.004706164437798049,0.05506723931836522,0.10752688172043011,0.33043478260869563
0,TMED10,-2.827803,-0.46705145,0.0046868647784573374,0.05487649960214876,0.3548387096774194,0.7086956521739131
0,UFL1,-2.8310926,-0.40727854,0.004638928724565138,0.05435000968239713,0.17204301075268819,0.4391304347826087
0,WDYHV1,-2.8317506,-1.1354356,0.004629394954448818,0.05425567874728824,0.06451612903225806,0.2782608695652174
0,ZNF850,-2.8317506,-2.862343,0.004629394954448818,0.05425567874728824,0.021505376344086023,0.22608695652173913
0,ERGIC3,-2.8383298,-0.53515065,0.004535028518320615,0.05318378045467889,0.4838709677419355,0.8260869565217391
0,ATG4D,-2.8396459,-1.5694394,0.004516365649113509,0.05301587528005246,0.06451612903225806,0.2782608695652174
0,CALR,-2.8435934,-0.6895886,0.004460793765509453,0.052413968735605616,0.5806451612903226,0.9130434782608695
0,ATAD3B,-2.8435934,-1.6992528,0.004460793765509453,0.052413968735605616,0.053763440860215055,0.26521739130434785
0,ASNSD1,-2.8442514,-0.90785116,0.004451592259229215,0.05233945656281674,0.10752688172043011,0.3347826086956522
0,ARL2BP,-2.8442514,-0.43596634,0.004451592259229215,0.05233945656281674,0.17204301075268819,0.43043478260869567
0,TRNT1,-2.8455672,-0.9436118,0.004433240827370815,0.05219075185673824,0.08602150537634409,0.30869565217391304
0,ADAL,-2.846225,-1.084777,0.004424090845442335,0.05209979055149129,0.07526881720430108,0.29130434782608694
0,SLFNL1,-2.846883,-0.42292276,0.004414957982010522,0.05200897235261252,0.15053763440860216,0.4043478260869565
